Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
2346484;2.4811111111111113;48.71138888888889;"48°42'41.000""N 2°28'52.000""E";91691;"";18 RUE DU DOCTEUR SCHWEITZER;91330;YERRES;Bâtiment;30.0;Société HLM
2348220;2.410833333333333;48.87888888888889;"48°52'44.000""N 2°24'39.000""E";93061;"";RUE DE PARIS;93310;PRE SAINT GERVAIS;Immeuble;36.5;"Copropriété, Syndic, SCI"
2349096;2.316388888888889;48.830555555555556;"48°49'50.000""N 2°18'59.000""E";75114;"";10 12 RUE BARDINET;75014;PARIS 14E ARRONDISSEMENT;Bâtiment;32.8;Société HLM
2349461;2.3402777777777777;48.92888888888889;"48°55'44.000""N 2°20'25.000""E";93066;"";2 QUAI DE ST-OUEN HÔTEL RESTAURANT CAMPANILE;93200;SAINT DENIS;Immeuble;25.8;Société Privée
2349866;2.3119444444444444;48.89416666666666;"48°53'39.000""N 2°18'43.000""E";75117;"";8 BD BERTHIER;75017;PARIS 17E ARRONDISSEMENT;Bâtiment;27.8;Société Privée
2349873;2.1977777777777776;48.87972222222222;"48°52'47.000""N 2°11'52.000""E";92063;"";37 R LAMARTINE;92500;RUEIL MALMAISON;Immeuble;21.4;TDF
2349955;2.3449999999999998;48.80833333333333;"48°48'30.000""N 2°20'42.000""E";94037;"";RUE JEAN LOUIS;94250;GENTILLY;Bâtiment;30.3;TDF
2350252;1.9963888888888888;48.76916666666666;"48°46'9.000""N 1°59'47.000""E";78621;"";7 R DENIS PAPIN;78190;TRAPPES;Immeuble;26.0;Société Privée
2350366;2.2055555555555557;48.91833333333334;"48°55'6.000""N 2°12'20.000""E";95063;"";115  R CASIMIR PÉRIER;95870;BEZONS;Pylône tubulaire;33.0;TOTEM
2350895;2.236388888888889;48.73083333333334;"48°43'51.000""N 2°14'11.000""E";91312;"";4 R AMPERE;91430;IGNY;Bâtiment;13.7;CELLNEX
2351195;2.3341666666666665;48.88361111111111;"48°53'1.000""N 2°20'3.000""E";75118;MÉTRO BLANCHE L2;PLACE BLANCHE;75018;PARIS 18E ARRONDISSEMENT;Intérieur sous-terrain;0.0;RATP
2351994;2.3219444444444446;48.89944444444444;"48°53'58.000""N 2°19'19.000""E";75117;"";3-9 R  EMILE BOREL  ( BARRE BOREL);75017;PARIS 17E ARRONDISSEMENT;Immeuble;35.3;Société HLM
2352237;2.3452777777777776;48.810833333333335;"48°48'39.000""N 2°20'43.000""E";94037;"";103 AVENUE RASPAIL;94250;GENTILLY;Bâtiment;18.4;"Copropriété, Syndic, SCI"
2352943;2.276666666666667;48.87444444444444;"48°52'28.000""N 2°16'36.000""E";75116;"";56 BD DE L AMIRAL BRUIX;75016;PARIS 16E ARRONDISSEMENT;Pylône tubulaire;27.8;BOUYGUES
2354165;2.3641666666666667;48.88388888888889;"48°53'2.000""N 2°21'51.000""E";75110;"";41 RUE DU CHATEAU LANDON;75010;PARIS 10E ARRONDISSEMENT;Immeuble;38.5;Société Privée
2354231;2.2066666666666666;49.01138888888889;"49°0'41.000""N 2°12'24.000""E";95607;"";4 ALLÉE DES CHÊNES;95150;TAVERNY;Immeuble;36.0;"Copropriété, Syndic, SCI"
2354530;2.792222222222222;48.83444444444444;"48°50'4.000""N 2°47'32.000""E";77449;LES PRÈS ANNELETS;RD 231 ÉCHANGEURN°13 DE A4;77700;SERRIS;Pylône tubulaire;45.0;ORANGE
2357536;2.3088888888888888;48.90972222222222;"48°54'35.000""N 2°18'32.000""E";92024;"";11-15 AVENUE CLAUDE DEBUSSY;92110;CLICHY;Bâtiment;28.0;"Copropriété, Syndic, SCI"
2358829;2.2841666666666667;48.85666666666667;"48°51'24.000""N 2°17'3.000""E";75116;"";1 IMPASSE MARIE DE RÉGNIER;75016;PARIS 16E ARRONDISSEMENT;Immeuble;30.7;Société HLM
2358837;2.286111111111111;48.897222222222226;"48°53'50.000""N 2°17'10.000""E";92044;"";"118-120, RUE DU PRÉSIDENT WILSON";92300;LEVALLOIS PERRET;Immeuble;26.5;Société HLM
2358839;2.2127777777777777;49.026944444444446;"49°1'37.000""N 2°12'46.000""E";95607;"";8 PLACE DES SEPT FONTAINES RESIDENCES LES LIGNIERES;95150;TAVERNY;Immeuble;20.0;Société HLM
2358860;2.2463888888888888;48.8325;"48°49'57.000""N 2°14'47.000""E";92012;"";4 R DES LONGS PRES;92100;BOULOGNE BILLANCOURT;Immeuble;26.7;TDF
2358870;2.4355555555555557;48.990833333333335;"48°59'27.000""N 2°26'8.000""E";95277;"";9 AV PIERRE SALVI;95500;GONESSE;Pylône tubulaire;31.5;CELLNEX
2359814;2.5094444444444446;48.91;"48°54'36.000""N 2°30'34.000""E";93057;"";208 AV ARISTIDE BRIAND;93320;PAVILLONS SOUS BOIS;Immeuble;18.4;BOUYGUES
2359826;2.194166666666667;48.88583333333333;"48°53'9.000""N 2°11'39.000""E";92050;"";47 R DE LA CROIX;92000;NANTERRE;Immeuble;21.7;"Copropriété, Syndic, SCI"
2359972;2.6925;48.82388888888889;"48°49'26.000""N 2°41'33.000""E";77181;"";560 ROUTE DE LA BROSSE;77164;FERRIERES EN BRIE;Pylône autostable;32.3;CELLNEX
2360018;2.357222222222222;48.853611111111114;"48°51'13.000""N 2°21'26.000""E";75104;MÉTRO LIGNE 7 PONT MARIE;"18  RUE DE L'HÔTEL DE VILLE";75004;PARIS 4E ARRONDISSEMENT;Intérieur sous-terrain;1.0;RATP
2360296;2.3097222222222222;48.86805555555556;"48°52'5.000""N 2°18'35.000""E";75108;"";39 AV FRANKLIN ROOSEVELT;75008;PARIS 8E ARRONDISSEMENT;Immeuble;31.0;"Copropriété, Syndic, SCI"
2360919;1.888611111111111;48.9575;"48°57'27.000""N 1°53'19.000""E";78090;"";CHEMIN DE NEZEL ROUTE DEPARTEMENTALE 113;78410;BOUAFLE;Pylône autostable;31.9;ON TOWER FRANCE
2360921;1.9477777777777778;48.78333333333333;"48°47'0.000""N 1°56'52.000""E";78208;FOND DE COQUANNE;CHEMIN DE LA CHARDONNERIE;78990;ELANCOURT;Pylône tubulaire;31.5;ON TOWER FRANCE
2360923;2.5027777777777778;49.04055555555556;"49°2'26.000""N 2°30'10.000""E";95351;"";30 RUE DEMAISON;95380;LOUVRES;Immeuble;14.0;Société HLM
2363349;2.3072222222222223;48.83972222222222;"48°50'23.000""N 2°18'26.000""E";75115;"";15 RUE BARGUE;75015;PARIS 15E ARRONDISSEMENT;Immeuble;30.0;Société Privée
2363351;2.410833333333333;48.675;"48°40'30.000""N 2°24'39.000""E";91201;"";5 ALLÉE PRAIRIAL;91210;DRAVEIL;Immeuble;19.0;Société HLM
2364397;2.3244444444444445;48.86638888888889;"48°51'59.000""N 2°19'28.000""E";75101;"";252 RUE DE RIVOLI;75001;PARIS 1ER ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
2364435;2.385;48.87277777777778;"48°52'22.000""N 2°23'6.000""E";75120;"";40/42 RUE PIAT;75020;PARIS 20E ARRONDISSEMENT;Immeuble;40.0;Société HLM
2366829;2.325277777777778;48.91388888888889;"48°54'50.000""N 2°19'31.000""E";93070;"";12 RUE DES BATELIERS;93400;SAINT OUEN SUR SEINE;Immeuble;37.9;Société HLM
2367694;2.3330555555555557;48.823055555555555;"48°49'23.000""N 2°19'59.000""E";75114;"";42 BOULEVARD JOURDAN;75014;PARIS 14E ARRONDISSEMENT;Immeuble;39.0;Etablissement de soins
2367797;1.8608333333333333;48.96388888888889;"48°57'50.000""N 1°51'39.000""E";78029;LA CROIX FORFAITURE;PROCHE D14;78410;AUBERGENVILLE;Pylône tubulaire;31.7;FREE-MOBILE
2367799;2.0908333333333333;49.00416666666667;"49°0'15.000""N 2°5'27.000""E";78172;LA CROIX ROUGE;117 RUE ARISTIDE BRIAND;78700;CONFLANS SAINTE HONORINE;Bâtiment;17.2;"Copropriété, Syndic, SCI"
2367807;2.5308333333333333;48.68361111111111;"48°41'1.000""N 2°31'51.000""E";91097;"";13 AVENUE JEAN MOULIN;91800;BOUSSY SAINT ANTOINE;Bâtiment;40.5;Société Privée
2367809;2.328611111111111;48.6725;"48°40'21.000""N 2°19'43.000""E";91216;"";RUE DE CORBEIL;91360;EPINAY SUR ORGE;Bâtiment;17.1;Société Privée
2367811;2.2519444444444443;48.74777777777778;"48°44'52.000""N 2°15'7.000""E";91645;"";167 ROUTE DES GATINES;91370;VERRIERES LE BUISSON;Pylône tubulaire;26.0;Société Privée
2368081;2.0208333333333335;49.03;"49°1'48.000""N 2°1'15.000""E";95637;"";1 PL DU COEUR BATTANT CINEMA;95490;VAUREAL;Bâtiment;17.5;"Commune, communauté de commune"
2368633;2.9680555555555554;48.79944444444445;"48°47'58.000""N 2°58'5.000""E";77063;MONTLEVON;CR N° 3 LA CELLE EN HAUT;77515;CELLE SUR MORIN;"Château d'eau - réservoir";30.5;"Syndicat des eaux, Adduction"
2369889;2.2641666666666667;48.87833333333333;"48°52'42.000""N 2°15'51.000""E";75116;"";"PIGEONNIER DE GAMBETTA - JARDIN D'ACCLIMATATION ROUTE DU MAHATMA GANDHI";75116;PARIS 16E ARRONDISSEMENT;Bâtiment;34.0;"Commune, communauté de commune"
2369931;2.5494444444444446;48.87833333333333;"48°52'42.000""N 2°32'58.000""E";93032;"";1 RUE JOSÉ GINER;93220;GAGNY;Immeuble;60.9;"Copropriété, Syndic, SCI"
2369948;2.5077777777777777;48.76166666666667;"48°45'42.000""N 2°30'28.000""E";94071;"";21 AVENUE DE LA SABLIERE;94370;SUCY EN BRIE;Pylône autostable;31.5;BOUYGUES
2369950;2.288611111111111;48.945277777777775;"48°56'43.000""N 2°17'19.000""E";92036;"";ROUTE DU BASSIN N°5;92230;GENNEVILLIERS;Pylône autostable;31.5;CELLNEX
2370586;2.3269444444444445;48.80027777777778;"48°48'1.000""N 2°19'37.000""E";94016;"";29 RUE DE LA GARE;94230;CACHAN;Bâtiment;23.6;Société HLM
2373319;2.305833333333333;48.839166666666664;"48°50'21.000""N 2°18'21.000""E";75115;"";20 RUE DE LA PROCESSION;75015;PARIS 15E ARRONDISSEMENT;Immeuble;30.4;Société HLM
2373323;2.286111111111111;48.73277777777778;"48°43'58.000""N 2°17'10.000""E";91377;"";20 AVENUE SAINT MARC;91300;MASSY;Bâtiment;19.4;Société Privée
2373966;2.2263888888888888;48.94972222222222;"48°56'59.000""N 2°13'35.000""E";95018;"";1 RUE GUY MÔQUET;95100;ARGENTEUIL;Pylône tubulaire;26.0;CELLNEX
2374020;2.0141666666666667;49.02166666666667;"49°1'18.000""N 2°0'51.000""E";95637;LE DECRET;R DU CHARDON - JARDIN DE LA SIAULE;95490;VAUREAL;Pylône autostable;33.0;CELLNEX
2375037;2.3525;48.9;"48°54'0.000""N 2°21'9.000""E";75118;"";44 AV DE LA PORTE DES POISSONNIERS;75018;PARIS 18E ARRONDISSEMENT;Immeuble;27.0;"Copropriété, Syndic, SCI"
2375416;2.403611111111111;48.85861111111111;"48°51'31.000""N 2°24'13.000""E";75120;"";130 RUE DES PYRÉNÉES;75020;PARIS 20E ARRONDISSEMENT;Immeuble;40.0;Société Privée
2375835;2.35;48.88361111111111;"48°53'1.000""N 2°21'0.000""E";75110;METROBARBESROCHECHOUARTL4;49 BOULEVARD DE LA CHAPELLE ANGLE BD BARBÈS/BD ROCHECHOUART;75010;PARIS 10E ARRONDISSEMENT;Intérieur sous-terrain;0.0;RATP
2375882;2.0569444444444445;48.93083333333333;"48°55'51.000""N 2°3'25.000""E";78498;"";19 RUE DES PAVILLONS;78300;POISSY;Immeuble;46.0;Société HLM
2376642;2.2752777777777777;48.86666666666667;"48°52'0.000""N 2°16'31.000""E";75116;"";11 RUE BENJAMIN GODARD;75116;PARIS 16E ARRONDISSEMENT;Immeuble;30.0;"Copropriété, Syndic, SCI"
2377742;2.201388888888889;48.88805555555555;"48°53'17.000""N 2°12'5.000""E";92050;"";10 BOULEVARD HEROLD;92000;NANTERRE;Bâtiment;49.0;"Copropriété, Syndic, SCI"
2378384;2.3641666666666667;48.881388888888885;"48°52'53.000""N 2°21'51.000""E";75110;"";209/213 RUE LAFAYETTE;75010;PARIS 10E ARRONDISSEMENT;Immeuble;30.0;Société HLM
2378419;2.1838888888888888;48.92027777777778;"48°55'13.000""N 2°11'2.000""E";78311;"";15-31 RUE ROBESPIERRE;78800;HOUILLES;Bâtiment;21.0;Société HLM
2378430;2.2358333333333333;48.85777777777778;"48°51'28.000""N 2°14'9.000""E";75116;"";ROUTES DES TRIBUNES HIPPODROME DE LONGCHAMP;75116;PARIS 16E ARRONDISSEMENT;Pylône tubulaire;16.0;TOTEM
2378964;1.7216666666666667;49.01861111111111;"49°1'7.000""N 1°43'18.000""E";78239;"";ROUTE DE FONTENAY SAINT PÈRELE HAUT DES CLOS BELLANDSPARC ELLE C 538;78520;FOLLAINVILLE DENNEMONT;Pylône autostable;30.3;ON TOWER FRANCE
2378966;2.187777777777778;48.94277777777778;"48°56'34.000""N 2°11'16.000""E";78586;"";RUE DE LA CROIX MALLARD;78500;SARTROUVILLE;Immeuble;16.4;Société HLM
2378970;2.276666666666667;48.901944444444446;"48°54'7.000""N 2°16'36.000""E";92026;"";160 RUE JEAN BAPTISTE CHARCOT;92400;COURBEVOIE;Immeuble;22.4;"Copropriété, Syndic, SCI"
2378972;2.4091666666666667;48.915277777777774;"48°54'55.000""N 2°24'33.000""E";93055;LES CROUTILLIERES;7 ALLEE COPERNIC;93500;PANTIN;Immeuble;42.0;Société HLM
2379404;2.3136111111111113;48.819722222222225;"48°49'11.000""N 2°18'49.000""E";92049;"";ANGLE 37 R MAURICE ARNOUX/ 84 R GABRIEL PÉRI;92120;MONTROUGE;Immeuble;33.0;Société HLM
2379514;2.323888888888889;48.852222222222224;"48°51'8.000""N 2°19'26.000""E";75106;"";109 RUE DU BAC;75006;PARIS 6E ARRONDISSEMENT;Immeuble;27.3;"Copropriété, Syndic, SCI"
2379917;2.315;48.88916666666667;"48°53'21.000""N 2°18'54.000""E";75117;METRO PONT CARDINET L14;147 RUE CARDINET;75017;PARIS 17E ARRONDISSEMENT;Intérieur sous-terrain;0.0;RATP
2380230;1.6477777777777778;48.73638888888889;"48°44'11.000""N 1°38'52.000""E";78171;"";ROUTE DE NOGENT CHE RURAL DU BAS BREUIL;78113;CONDE SUR VESGRE;Pylône autostable;32.6;TDF
2380612;2.258611111111111;48.79083333333333;"48°47'27.000""N 2°15'31.000""E";92023;"";107-115 RUE DE LA PORTE DE TRIVAUX;92140;CLAMART;Immeuble;15.4;"Copropriété, Syndic, SCI"
2381028;2.5952777777777776;48.78638888888889;"48°47'11.000""N 2°35'43.000""E";77373;"";16 RUE DES PENDANTS DE LA QUEUE EN BRIE RUE DU REMOULEUR - STADE;77340;PONTAULT COMBAULT;Pylône tubulaire;20.0;BOUYGUES
2381350;1.9188888888888889;48.816944444444445;"48°49'1.000""N 1°55'8.000""E";78490;"";2191 RUE DE LA BOISSIÈRE;78370;PLAISIR;Pylône autostable;14.0;CELLNEX
2381561;3.350277777777778;49.07416666666666;"49°4'27.000""N 3°21'1.000""E";02297;PICARDIE;LES LONGUE RAIES A4;02400;ETREPILLY;Pylône autostable;26.5;CELLNEX
2381646;2.495;48.950833333333335;"48°57'3.000""N 2°29'42.000""E";93005;"";2 ALLEE DU MERISIER;93600;AULNAY SOUS BOIS;Immeuble;18.7;"Copropriété, Syndic, SCI"
2382581;1.6680555555555556;48.797777777777775;"48°47'52.000""N 1°40'5.000""E";78048;"";66 BIS AV DE PARIS PARCELLE;78550;BAZAINVILLE;Pylône tubulaire;25.7;ON TOWER FRANCE
2382585;2.4186111111111113;48.850833333333334;"48°51'3.000""N 2°25'7.000""E";93048;"";16-18 RUE DE VALMY;93100;MONTREUIL;Immeuble;27.1;Société HLM
2382618;2.0394444444444444;48.90555555555556;"48°54'20.000""N 2°2'22.000""E";78133;"";36 GR GRANDE RUE;78240;CHAMBOURCY;Bâtiment;23.4;Conseil Départemental
2383814;2.3647222222222224;48.86361111111111;"48°51'49.000""N 2°21'53.000""E";75103;"";120 RUE DE TURENNE;75003;PARIS 3E ARRONDISSEMENT;Immeuble;25.3;Société HLM
2384098;2.3561111111111113;48.89;"48°53'24.000""N 2°21'22.000""E";75118;"";80 RUE STEPHENSON;75018;PARIS 18E ARRONDISSEMENT;Immeuble;33.0;Société HLM
2384314;2.3275;48.90138888888889;"48°54'5.000""N 2°19'39.000""E";93070;"";20 RUE TOULOUSE LAUTREC;93400;SAINT OUEN SUR SEINE;Immeuble;36.4;ORANGE
2385983;2.5275;48.930277777777775;"48°55'49.000""N 2°31'39.000""E";93071;"";101 AVENUE VICTOR HUGO;93270;SEVRAN;Pylône tubulaire;12.0;BOUYGUES
2386723;3.2919444444444443;48.96111111111111;"48°57'40.000""N 3°17'31.000""E";02596;"";CHEMIN DU TOURNANT RÉSERVOIR;02310;PAVANT;Pylône tubulaire;12.2;ON TOWER FRANCE
2386761;1.5875;48.69777777777778;"48°41'52.000""N 1°35'15.000""E";78606;"";CHEMIN DE LA BRIQUETTERIE PRES DE LA D983;78113;TARTRE GAUDRAN;Pylône autostable;43.9;ON TOWER FRANCE
2387419;2.573611111111111;48.856944444444444;"48°51'25.000""N 2°34'25.000""E";93033;"";26 RUE PARMENTIER;93460;GOURNAY SUR MARNE;Immeuble;16.0;Particulier
2388636;2.3219444444444446;48.904444444444444;"48°54'16.000""N 2°19'19.000""E";93070;METRO CLICHY SAINT OUEN L14;BD VICTOR HUGO;93400;SAINT OUEN SUR SEINE;Intérieur sous-terrain;0.0;RATP
2389059;2.35;48.88361111111111;"48°53'1.000""N 2°21'0.000""E";75110;METRO BARBES-ROCHECHOUART L14;49 BD DE LA CHAPELLE ANGLE BD BARBÈS/BD ROCHECHOUART;75010;PARIS 10E ARRONDISSEMENT;Intérieur sous-terrain;1.0;RATP
2390110;2.398888888888889;48.93222222222222;"48°55'56.000""N 2°23'56.000""E";93027;"";109 AVENUE BARBUSSE;93120;COURNEUVE;Immeuble;34.5;"Copropriété, Syndic, SCI"
2390168;2.107222222222222;49.0475;"49°2'51.000""N 2°6'26.000""E";95572;"";8 R STE-AGNÈS CENTRAL FT;95310;SAINT OUEN L AUMONE;Bâtiment;22.6;ORANGE
2390276;2.256388888888889;48.98972222222222;"48°59'23.000""N 2°15'23.000""E";95219;"";21 RUE DU 18 JUIN;95120;ERMONT;Bâtiment;25.0;Société Privée
2391089;2.3497222222222223;48.865833333333335;"48°51'57.000""N 2°20'59.000""E";75102;"";4 B RUE SAINT SAUVEUR;75002;PARIS 2E ARRONDISSEMENT;Immeuble;25.8;Société Privée
2397123;2.0922222222222224;48.99305555555556;"48°59'35.000""N 2°5'32.000""E";78172;"";21 RUE ARNOULD CRAPOTTE;78700;CONFLANS SAINTE HONORINE;Immeuble;20.0;Société HLM
2397125;2.4975;48.93277777777778;"48°55'58.000""N 2°29'51.000""E";93005;"";"5, RUE BERTEAUX";93600;AULNAY SOUS BOIS;Bâtiment;15.5;"Copropriété, Syndic, SCI"
2397129;2.5477777777777777;49.00888888888889;"49°0'32.000""N 2°32'52.000""E";95527;"";5 RUE DU VOYAGEUR HOTEL HOLIDAY INN EXPRESS;95700;ROISSY EN FRANCE;Immeuble;32.1;Société Privée
2397739;2.361388888888889;48.861111111111114;"48°51'40.000""N 2°21'41.000""E";75103;"";5 RUE DE SAINTONGE;75003;PARIS 3E ARRONDISSEMENT;Immeuble;30.8;"Copropriété, Syndic, SCI"
2397749;2.3730555555555557;48.994166666666665;"48°59'39.000""N 2°22'23.000""E";95585;"";14 RUE CARNOT;95200;SARCELLES;Immeuble;13.2;La Poste
2398570;2.2666666666666666;48.72972222222222;"48°43'47.000""N 2°16'0.000""E";91377;"";6 RUE ERIC TABARLY TOIT ET TERRASSE TDF;91300;MASSY;Bâtiment;27.0;TDF
2398588;2.1880555555555556;49.04666666666667;"49°2'48.000""N 2°11'17.000""E";95256;LE GROS CHENE;CHEMIN DU TOUR DU BOIS A115;95740;FREPILLON;Pylône autostable;40.4;CELLNEX
2399051;2.4555555555555557;48.93944444444445;"48°56'22.000""N 2°27'20.000""E";93007;"";17-23 RUE SAINT JUST RESIDENCE LE SAULE;93150;BLANC MESNIL;Immeuble;18.0;Société Privée
2402670;2.729722222222222;48.66722222222222;"48°40'2.000""N 2°43'47.000""E";77457;"";LES QUARANTE ARPENTS;77111;SOLERS;Pylône autostable;31.9;ON TOWER FRANCE
2402702;1.9769444444444444;48.76777777777778;"48°46'4.000""N 1°58'37.000""E";78621;"";58 RTE DE CHARTRES;78190;TRAPPES;Pylône tubulaire;24.0;Société Privée
2404391;2.0791666666666666;49.07138888888889;"49°4'17.000""N 2°4'45.000""E";95476;"";19 ROUTE DE PARIS À DIEPPE;95520;OSNY;Bâtiment;12.8;Société Privée
2404436;2.116388888888889;48.784166666666664;"48°47'3.000""N 2°6'59.000""E";78646;5 ALLEE DES BIEVRES;"";78000;VERSAILLES;Immeuble;29.0;Société HLM
2405096;2.122777777777778;48.83972222222222;"48°50'23.000""N 2°7'22.000""E";78126;"";11 ALLEE DE LA GRANDE PROMENADE;78170;CELLE SAINT CLOUD;Immeuble;18.6;Société HLM
2405133;2.2044444444444444;48.931111111111115;"48°55'52.000""N 2°12'16.000""E";95063;"";48 RUE PIERRE ALTMEYER;95870;BEZONS;Immeuble;30.6;Société HLM
2406574;2.288333333333333;48.79277777777778;"48°47'34.000""N 2°17'18.000""E";92032;"";12 AV DE VERDUN;92260;FONTENAY AUX ROSES;Immeuble;37.1;Société HLM
2406576;2.1241666666666665;49.03944444444444;"49°2'22.000""N 2°7'27.000""E";95572;"";1 RUE CLAUDE CHAPPE;95310;SAINT OUEN L AUMONE;Immeuble;18.9;Société HLM
2406581;2.424444444444444;48.7025;"48°42'9.000""N 2°25'28.000""E";91657;"";6 R JEAN-PIERRE TIMBAUD;91270;VIGNEUX SUR SEINE;Immeuble;18.8;CELLNEX
2408579;2.3408333333333333;49.02611111111111;"49°1'34.000""N 2°20'27.000""E";95199;"";12 RUE DE PARIS / 3 RUE DES BOISSELIERS;95330;DOMONT;Pylône tubulaire;34.0;CELLNEX
2409175;2.538333333333333;48.955555555555556;"48°57'20.000""N 2°32'18.000""E";93078;"";167 BD ROBERT BALLANGER;93420;VILLEPINTE;Immeuble;25.4;"Copropriété, Syndic, SCI"
2409273;2.602777777777778;48.8525;"48°51'9.000""N 2°36'10.000""E";77083;"";5 R PIERRE WECZERKA EGLISE;77420;CHAMPS SUR MARNE;Monument religieux;24.0;"Commune, communauté de commune"
2409297;2.3133333333333335;48.894444444444446;"48°53'40.000""N 2°18'48.000""E";75117;MÉTRO PORTE DE CLICHY;4 AVENUE DE LA PORTE DE CLICHY;75017;PARIS 17E ARRONDISSEMENT;Intérieur sous-terrain;0.0;RATP
2409319;2.3713888888888888;48.75;"48°45'0.000""N 2°22'17.000""E";94073;"";3 RUE DU COURSON;94320;THIAIS;Pylône tubulaire;25.5;CELLNEX
2409342;1.9744444444444444;48.79388888888889;"48°47'38.000""N 1°58'28.000""E";78208;"";21 RUE DE BRUXELLES;78990;ELANCOURT;Immeuble;17.0;Société HLM
2409676;2.3452777777777776;48.78527777777778;"48°47'7.000""N 2°20'43.000""E";94038;"";97 AV DU GAL DE GAULLE;94240;HAY LES ROSES;Pylône tubulaire;31.0;CELLNEX
2409678;2.475833333333333;48.819722222222225;"48°49'11.000""N 2°28'33.000""E";94042;"";1-3 ALL LOUIS JOUVET;94340;JOINVILLE LE PONT;Immeuble;29.0;Société HLM
2409680;2.1944444444444446;48.94222222222222;"48°56'32.000""N 2°11'40.000""E";78586;"";64 AV GEORGES CLEMENCEAU;78500;SARTROUVILLE;Immeuble;27.0;Société HLM
2409682;2.294722222222222;48.81027777777778;"48°48'37.000""N 2°17'41.000""E";92020;"";1-7 R JOSÉ MARIA DE HÉRÉDIA;92320;CHATILLON;Immeuble;35.0;Société HLM
2409684;2.1238888888888887;49.05861111111111;"49°3'31.000""N 2°7'26.000""E";95572;"";RUE DES PREAUX;95310;SAINT OUEN L AUMONE;Pylône tubulaire;25.0;BOUYGUES
2409686;2.3866666666666667;48.885555555555555;"48°53'8.000""N 2°23'12.000""E";75119;"";66 R  PETIT;75019;PARIS 19E ARRONDISSEMENT;Immeuble;26.0;"Copropriété, Syndic, SCI"
2409688;2.2255555555555557;48.92611111111111;"48°55'34.000""N 2°13'32.000""E";95063;"";1 R CARNOT;95870;BEZONS;Pylône tubulaire;25.0;BOUYGUES
2410217;2.3175;48.87111111111111;"48°52'16.000""N 2°19'3.000""E";75108;"";8 R DES SAUSSAIES;75008;PARIS 8E ARRONDISSEMENT;Immeuble;26.7;"Copropriété, Syndic, SCI"
2411672;1.5461111111111112;48.941944444444445;"48°56'31.000""N 1°32'46.000""E";78444;ZA LES CAMPANULES;D.11 /CHEM DE LONGNES LA MARE HALLOT;78980;NEAUPHLETTE;Pylône autostable;30.0;TOTEM
2411847;1.5208333333333335;48.66861111111111;"48°40'7.000""N 1°31'15.000""E";28058;BOIS DE RUFFIN;RUE DES LAVOIRS D 306;28210;BRECHAMPS;Pylône autostable;38.9;ON TOWER FRANCE
2412275;2.09;48.74055555555555;"48°44'26.000""N 2°5'24.000""E";78143;"";5 PLACE DES DIX TOISES;78117;CHATEAUFORT;Immeuble;16.0;"Copropriété, Syndic, SCI"
2412314;2.5216666666666665;48.84388888888889;"48°50'38.000""N 2°31'18.000""E";94015;"";4 RUE DU BOIS DES CHENES;94360;BRY SUR MARNE;Immeuble;15.6;Association
2413350;2.2680555555555557;48.86388888888889;"48°51'50.000""N 2°16'5.000""E";75116;"";60 BD LANNES/STADE DE LA MUETTE;75016;PARIS 16E ARRONDISSEMENT;Pylône tubulaire;26.0;BOUYGUES
2413534;2.2713888888888887;48.97277777777778;"48°58'22.000""N 2°16'17.000""E";95582;LES TARTRES;22-24 R DU BUISSON;95110;SANNOIS;Immeuble;32.0;Société HLM
2415075;2.391111111111111;48.96611111111111;"48°57'58.000""N 2°23'28.000""E";95268;"";71 AVENUE PAUL VAILLANT COUTURIER;95140;GARGES LES GONESSE;Immeuble;20.0;"Copropriété, Syndic, SCI"
2415080;1.678611111111111;48.98305555555555;"48°58'59.000""N 1°40'43.000""E";78118;LA VOIE DE MANTES;R JEAN-LOUIS SCIALLOUX COMPLEXE SPORTIF;78200;BUCHELAY;Pylône tubulaire;30.0;CELLNEX
